"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013723","2010-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","1.06",",,,W","1012.3",",,,W","980.3",",,,W","6.35",",,,W","3.3",",W","0.0","0","0.0",",0","12",",0","6",",0","1",",0","1",",0","1",",0","0",",0","6",",0","0",",0","5",",0","0",",0","11","","3","","20100306","+,,0","20100303",",,0","20100302",",,0","5","","20100328",",,0","20100331",",,0","-3.9",",0,06,+","51",",,0,03,","74",",,0,02,","72.6",",,0,28,","25.6",",0,31,","1967.0","0","239.5",",0","122.9",",,,0","","","56",",,,W","36",",,,W","81",",,,W","77",",,,0","10.61",",0","16.81",",,,0","4.40",",,,0","","","","","160",",X","270","1,X","","","","","","","14.3",",Z","19.2","1,X","","","",""
"USW00013723","2010-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","6.13",",,,W","1015.4",",,,W","983.8",",,,W","11.59",",,,W","3.4",",W","27.3","0","27.3",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","5","","","","20100411",",,0","20100430","+,,0","20100430","+,,0","2","","20100408",",,0","20100406",",,0","3.9",",0,11,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,08,","31.7",",0,06,","2029.6","0","62.6",",0","43.4",",,,0","","","51",",,,W","31",",,,W","76",",,,W","0",",,,0","17.16",",0","24.15",",,,0","10.16",",,,0","","","","","280",",X","280",",X","","","","","","","17.4",",X","21.5",",X","","","",""
"USW00013723","2010-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","14.38",",,,W","1016.6","1,,,W","985.2","1,,,W","17.16",",,,W","3.3",",W","143.1","0","115.8",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","17","","3","","20100510",",,0","20100531","+,,0","20100531","+,,0","6","","20100517",",,0","20100515","+,,0","4.4",",0,10,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,17,","32.2",",0,15,+","2049.6","0","20.0",",0","101.0",",,,0","","","67",",,,W","48",",,,W","87",",,,W","0",",,,0","21.42",",0","26.76",",,,0","16.09",",,,0","","","","","230",",X","230","1,X","","","","","","","15.6",",X","20.1","1,X","","","",""
"USW00013723","2010-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","18.77",",,,W","1014.9","1,,,W","983.9","1,,,W","21.37",",,,W","2.6",",W","390.2","0","247.1",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","14","","","","20100608","+,,0","20100630","+,,0","20100630","+,,0","7","","20100613",",,0","20100627",",,0","16.1",",0,08,+","0",",,0,30,+","0",",,0,30,+","15.2",",,0,13,","35.6",",0,27,","2049.6","0","0.0",",0","41.1",",,,0","","","65",",,,W","46",",,,W","85",",,,W","0",",,,0","26.57",",0","32.00",",,,0","21.14",",,,0","","","","","310",",X","300",",X","","","","","","","17.0",",X","20.1",",X","","","",""
"USW00013723","2010-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","18.63",",,,W","1016.5",",,,W","985.4",",,,W","21.50",",,,W","2.6",",W","663.9","0","273.7",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","15","","2","","20100703",",,0","20100731","+,,0","20100731","+,,0","10","","20100713",",,0","20100708","+,,0","14.4",",0,03,","0",",,0,31,+","0",",,0,31,+","81.3",",,0,13,","37.2",",0,08,+","0.0","0","0.0",",0","186.3",",,,0","","","63",",,,W","44",",,,W","84",",,,W","0",",,,0","27.16",",0","32.55",",,,0","21.77",",,,0","","","","","260",",X","270","1,X","","","","","","","16.1",",X","20.1","1,X","","","",""
"USW00013723","2010-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","20.00",",,,W","1015.7",",,,W","984.6",",,,W","22.02",",,,W","2.3",",W","915.9","0","252.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","23","","1","","20100801",",,0","20100831","+,,0","20100831","+,,0","6","","20100811",",,0","20100831",",,0","17.2",",0,01,","0",",,0,31,+","0",",,0,31,+","52.8",",,0,11,","35.0",",0,31,","0.0","0","0.0",",0","83.0",",,,0","","","71",",,,W","52",",,,W","89",",,,W","0",",,,0","26.46",",0","31.38",",,,0","21.54",",,,0","","","","","280",",X","280","1,X","","","","","","","17.0",",X","21.0","1,X","","","",""
"USW00013723","2010-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","14.11",",,,W","1015.5",",,,W","984.4",",,,W","17.72",",,,W","2.8",",W","1077.5","0","161.6",",0","8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","9","","1","","20100905",",,0","20100930","+,,0","20100930","+,,0","2","","20100930",",,0","20100923","+,,0","13.3",",0,05,","0",",,0,30,+","0",",,0,30,+","84.3",",,0,30,","35.0",",0,23,+","2.5","0","2.5",",0","171.3",",,,0","","","59",",,,W","38",",,,W","82",",,,W","0",",,,0","23.64",",0","29.85",",,,0","17.42",",,,0","","","","","320",",X","220",",X","","","","","","","11.2",",X","14.8",",X","","","",""
"USW00013723","2010-10","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","7.60",",,,W","1015.7",",,,W","984.0",",,,W","11.88",",,,W","2.9",",W","1098.3","0","20.8",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","7","","3","","20101030",",,0","20101031","+,,0","20101031","+,,0","3","","20101027",",,0","20101012",",,0","2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,27,","30.0",",0,12,","72.8","0","70.3",",0","66.8",",,,0","","","59",",,,W","36",",,,W","82",",,,W","0",",,,0","16.74",",0","23.45",",,,0","10.03",",,,0","","","","","170",",X","220","3,X","","","","","","","12.5",",X","16.1","3,X","","","",""
"USW00013723","2010-11","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","1.56",",,,W","1020.0",",,,W","987.8",",,,W","6.23",",,,W","2.6",",W","1098.3","0","0.0",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","4",",0","0",",0","10","","","","20101129",",,0","20101130","+,,0","20101130","+,,0","1","","20101104",",,0","20101123","+,,0","-3.3",",0,29,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,04,","23.9",",0,23,+","326.1","0","253.3",",0","20.2",",,,0","","","60",",,,W","37",",,,W","82",",,,W","0",",,,0","9.89",",0","16.30",",,,0","3.48",",,,0","","","","","270",",X","260",",X","","","","","","","13.0",",X","17.4",",X","","","",""
"USW00013723","2010-12","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","-7.35",",,,W","1016.8",",,,W","984.0",",,,W","-2.20",",,,W","3.2",",W","1098.3","0","0.0",",0","7",",0","6",",0","0",",0","4",",0","3",",0","0",",0","29",",0","4",",0","0",",0","0",",0","10","","4","","20101215",",,0","20101226",",,0","20101225",",,0","1","","20101201",",,0","20101201",",,0","-10.6",",0,15,","127",",,0,26,","107",",,0,25,","18.8",",,0,01,","18.9",",0,01,","875.2","0","549.1",",0","55.7",",,,0","","","59",",,,W","40",",,,W","76",",,,W","209",",,,0","0.62",",0","5.23",",,,0","-3.98",",,,0","","","","","310",",X","170",",X","","","","","","","13.4",",X","19.2",",X","","","",""
"USW00013723","2011-01","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","-5.38",",,,W","1016.9",",,,W","984.1",",,,W","-0.55",",,,W","3.0",",W","0.0","X","0.0",",X","9",",X","3",",X","0",",X","3",",X","1",",X","0",",X","25",",X","2",",X","0",",X","0",",X","11","","3","","20110109",",,X","20110113","+,,X","20110110",",,X","","","20110126",",,X","20110130",",,X","-10.0",",X,09,","25",",,X,13,+","30",",,X,10,","9.1",",,X,26,","20.0",",X,30,","1384.5","X","509.3",",X","28.4",",,,X","","","61",",,,W","42",",,,W","81",",,,W","35",",,,X","1.90",",X","7.04",",,,X","-3.23",",,,X","","","","","270",",X","290",",X","","","","","","","14.3",",X","17.0",",X","","","",""
"USW00013723","2011-02","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","-2.46",",,,W","1018.6",",,,W","986.3",",,,W","3.51",",,,W","3.7",",W","0.0","X","0.0",",X","9",",X","6",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","6",",X","0",",X","8","","","","20110211","+,,X","20110228","+,,X","20110210",",,X","1","","20110228",",,X","20110227",",,X","-6.7",",X,11,+","0",",,X,28,+","8",",,X,10,","22.4",",,X,28,","25.6",",X,27,","1690.8","X","306.3",",X","60.0",",,,X","","","55",",,,W","34",",,,W","77",",,,W","8",",,,X","7.39",",X","13.87",",,,X","0.91",",,,X","","","","","290",",X","300",",X","","","","","","","16.5",",X","22.8",",X","","","",""
"USW00013723","2011-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","1.50",",,,W","1019.4",",,,W","987.2",",,,W","6.25",",,,W","3.6",",W","3.7","X","3.7",",X","11",",X","8",",X","1",",X","0",",X","0",",X","0",",X","5",",X","0",",X","6",",X","0",",X","12","","1","","20110307",",,X","20110331","+,,X","20110328",",,X","1","","20110306",",,X","20110318",",,X","-2.2",",X,07,","0",",,X,31,+","0",",T,X,28,","28.7",",,X,06,","28.9",",X,18,","1957.5","X","266.7",",X","111.1",",,,X","","","60",",,,W","41",",,,W","82",",,,W","0",",T,,X","9.85",",X","15.41",",,,X","4.29",",,,X","","","","","230",",X","230",",X","","","","","","","13.0",",X","16.5",",X","","","",""
"USW00013723","2011-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","7.41",",,,W","1014.6",",,,W","983.0",",,,W","11.83",",,,W","4.7",",W","37.6","X","33.9",",X","9",",X","6",",X","1",",X","0",",X","0",",X","0",",X","3",",X","0",",X","24",",X","0",",X","11","","2","","20110406","+,,X","20110430","+,,X","20110430","+,,X","6","","20110416",",,X","20110424",",,X","0.0",",X,06,+","0",",,X,30,+","0",",,X,30,+","35.8",",,X,16,","29.4",",X,24,","2049.7","X","92.2",",X","80.5",",,,X","","","59",",,,W","37",",,,W","84",",,,W","0",",,,X","16.39",",X","23.06",",,,X","9.72",",,,X","","","","","260",",X","260",",X","","","","","","","19.2",",X","26.4",",X","","","",""
"USW00013723","2011-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","13.44",",,,W","1014.6",",,,W","983.1",",,,W","16.16",",,,W","2.6",",W","119.4","X","81.8",",X","14",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","2",",X","18","","1","","20110505",",,X","20110531","+,,X","20110531","+,,X","10","","20110516",",,X","20110531",",,X","4.4",",X,05,","0",",,X,31,+","0",",,X,31,+","14.2",",,X,16,","34.4",",X,31,","2078.3","X","28.6",",X","91.0",",,,X","","","69",",,,W","48",",,,W","89",",,,W","0",",,,X","20.05",",X","25.73",",,,X","14.37",",,,X","","","","","250",",X","230",",X","","","","","","","15.6",",X","22.8",",X","","","",""
"USW00013723","2011-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","16.36",",,,W","1014.4","1,,,W","983.4","1,,,W","19.62",",,,W","2.5",",W","337.1","X","217.7",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","14",",X","9","","","","20110615",",,X","20110630","+,,X","20110630","+,,X","8","","20110628",",,X","20110621",",,X","15.0",",X,15,","0",",,X,30,+","0",",,X,30,+","38.9",",,X,28,","35.6",",X,21,","2078.3","X","0.0",",X","68.6",",,,X","","","60",",,,W","38",",,,W","85",",,,W","0",",,,X","25.59",",X","31.72",",,,X","19.46",",,,X","","","","","290",",X","280","1,X","","","","","","","17.4",",X","24.1","1,X","","","",""
"USW00013723","2011-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","19.70",",,,W","1014.9",",,,W","983.9",",,,W","21.99",",,,W","2.4",",W","613.5","X","276.4",",X","10",",X","4",",X","1",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","20",",X","17","","1","","20110702","+,,X","20110731","+,,W","20110731","+,,W","12","","20110708",",,X","20110729",",,X","18.3",",X,02,+","0",",,W,31,+","0",",,W,31,+","42.2",",,X,08,","36.7",",X,29,","0.0","X","0.0",",X","90.4",",,,X","","","67",",,,W","46",",,,W","87",",,,W","0",",,,W","27.25",",X","32.73",",,,X","21.77",",,,X","","","","","230",",X","300",",X","","","","","","","16.1",",X","21.5",",X","","","",""
"USW00013723","2011-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","17.62",",,,W","1012.4","1,,,W","981.4","1,,,W","20.49",",,,W","2.9",",W","856.4","X","242.9",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","13",",X","8","","1","","20110831","+,,X","20110831","+,,X","20110831","+,,X","8","","20110812",",,X","20110804",",,X","16.7",",X,31,+","0",",,X,31,+","0",",,X,31,+","11.9",",,X,12,","36.1",",X,04,","0.0","X","0.0",",X","34.7",",,,X","","","63",",,,W","41",",,,W","86",",,,W","0",",,,X","26.17",",X","31.86",",,,X","20.47",",,,X","","","","","330",",X","330",",X","","","","","","","12.5",",X","17.0",",X","","","",""
"USW00013723","2011-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","15.70",",,,W","1015.4",",,,W","984.1",",,,W","17.88",",,,W","2.3",",W","971.9","X","115.5",",X","12",",X","7",",X","2",",X","0",",W","0",",W","0",",X","0",",X","0",",X","27",",X","2",",X","12","","2","","20110918",",,X","20110930","+,,W","20110930","+,,W","6","","20110923",",,X","20110902",",,X","11.7",",X,18,","0",",,W,30,+","0",",,W,30,+","75.4",",,X,23,","33.9",",X,02,","12.0","X","12.0",",X","184.3",",,,X","","","72",",,,W","52",",,,W","90",",,,W","0",",,,W","21.78",",X","26.69",",,,X","16.88",",,,X","","","","","210",",X","210","1,X","","","","","","","11.6",",X","16.1","1,X","","","",""
"USW00013723","2011-10","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","6.89",",,,W","1016.8","1,,,W","984.8","1,,,W","10.43",",,,W","3.0",",W","976.6","X","4.7",",X","8",",X","7",",X","1",",X","0",",X","0",",X","0",",X","1",",X","0",",X","17",",X","0",",X","1","","1","","20111030",",,X","20111031","+,,X","20111031","+,,X","1","","20111012",",,X","20111017",",,X","-1.1",",X,30,","0",",,X,31,+","0",",,X,31,+","50.0",",,X,12,","28.3",",X,17,","141.0","X","129.0",",X","108.8",",,,X","","","65",",,,W","42",",,,W","87",",,,W","0",",,,X","14.32",",X","20.35",",,,X","8.30",",,,X","","","","","220",",X","210","1,X","","","","","","","13.9",",X","18.3","1,X","","","",""
"USW00013723","2011-11","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","4.31",",,,W","1020.5",",,,W","988.3",",,,W","8.01",",,,W","3.3",",W","978.6","X","2.0",",X","8",",X","7",",X","2",",X","0",",X","0",",X","0",",X","5",",X","0",",X","6",",X","0",",X","6","","","","20111119",",,X","20111130","+,,X","20111130","+,,X","1","","20111116",",,X","20111115",",,X","-3.3",",X,19,","0",",,X,30,+","0",",,X,30,+","55.4",",,X,16,","23.9",",X,15,","356.6","X","215.6",",X","172.4",",,,X","","","65",",,,W","42",",,,W","84",",,,W","0",",,,X","11.21",",X","17.49",",,,X","4.94",",,,X","","","","","60",",X","310",",X","","","","","","","14.3",",X","17.4",",X","","","",""
"USW00013723","2011-12","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","1.60",",,,W","1022.8","1,,,W","990.3","1,,,W","5.36",",,,W","2.9",",W","978.6","X","0.0",",X","6",",X","5",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","0",",X","0",",X","8","","","","20111229","+,,X","20111231","+,,X","20111231","+,,X","","","20111221",",,X","20111215","+,,X","-3.3",",X,29,+","0",",,X,31,+","0",",,X,31,+","22.9",",,X,21,","18.9",",X,15,+","671.2","X","314.6",",X","76.8",",,,X","","","66",",,,W","47",",,,W","83",",,,W","0",",,,X","8.19",",X","13.69",",,,X","2.68",",,,X","","","","","250",",X","260","2,X","","","","","","","16.5",",X","21.0","2,X","","","",""
"USW00013723","2012-01","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","-1.81",",,,W","1018.9",",,,W","986.3",",,,W","3.01",",,,W","3.4",",W","0.0","X","0.0",",X","7",",X","5",",X","0",",X","0",",X","0",",X","0",",X","16",",X","0",",X","0",",X","0",",X","7","","3","","20120104",",,X","20120131","+,,X","20120131","+,,X","1","","20120111",",,X","20120107",",,X","-8.3",",X,04,","0",",,X,31,+","0",",,X,31,+","24.4",",,X,11,","20.0",",X,07,","1054.3","X","383.1",",X","42.8",",,,X","","","61",",,,W","43",",,,W","79",",,,W","0",",,,X","5.97",",X","11.77",",,,X","0.17",",,,X","","","","","240",",X","230","3,X","","","","","","","14.3",",X","18.3","3,X","","","",""
"USW00013723","2012-02","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","-0.24",",,,W","1019.2",",,,W","986.8",",,,W","4.27",",,,W","3.5",",W","0.0","X","0.0",",X","12",",X","6",",X","0",",X","1",",X","1",",X","0",",X","11",",X","0",",X","2",",X","0",",X","9","","3","","20120213","+,,X","20120220",",,X","20120219",",,X","3","","20120219",",,X","20120224",",,X","-7.2",",X,13,+","51",",,X,20,","41",",,X,19,","17.5",",,X,19,","25.6",",X,24,","1370.5","X","316.2",",X","50.6",",,,X","","","62",",,,W","39",",,,W","86",",,,W","41",",,,X","7.43",",X","13.51",",,,X","1.36",",,,X","","","","","320",",X","310","1,X","","","","","","","17.0",",X","23.7","1,X","","","",""
"USW00013723","2012-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","6.97",",,,W","1019.5",",,,W","987.6",",,,W","11.08",",,,W","3.1",",W","14.8","X","14.8",",X","12",",X","9",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","17",",X","0",",X","7","","6","","20120306",",,X","20120331","+,,X","20120324",",,X","6","","20120324",",,X","20120329","+,,X","-3.9",",X,06,","0",",,X,31,+","0",",T,X,24,","21.3",",,X,24,","27.8",",X,29,+","1487.8","X","117.3",",X","74.2",",,,X","","","63",",,,W","38",",,,W","87",",,,W","0",",T,,X","15.03",",X","21.12",",,,X","8.94",",,,X","","","","","290",",X","280","1,X","","","","","","","14.8",",X","20.1","1,X","","","",""
"USW00013723","2012-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","6.93",",,,W","1014.5",",,,W","982.8",",,,W","11.12",",,,W","3.7",",W","32.3","X","17.5",",X","12",",X","6",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","17",",X","0",",X","4","","1","","20120412",",,X","20120430","+,,X","20120430","+,,X","6","","20120422",",,X","20120417","+,,X","0.0",",X,12,","0",",,X,30,+","0",",,X,30,+","13.5",",,X,22,","28.3",",X,17,+","1598.2","X","110.4",",X","56.8",",,,X","","","62",",,,W","41",",,,W","86",",,,W","0",",,,X","15.23",",X","21.46",",,,X","9.01",",,,X","","","","","270",",X","290",",X","","","","","","","14.3",",X","19.7",",X","","","",""
"USW00013723","2012-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","15.20",",,,W","1015.5",",,,W","984.3",",,,W","17.62",",,,W","2.7",",W","139.2","X","106.9",",X","10",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","4","","1","","20120511",",,X","20120531","+,,X","20120531","+,,X","8","","20120514",",,X","20120531",",,X","7.2",",X,11,","0",",,X,31,+","0",",,X,31,+","39.6",",,X,14,","32.2",",X,31,","1608.7","X","10.5",",X","118.5",",,,X","","","70",",,,W","48",",,,W","92",",,,W","0",",,,X","21.44",",X","26.90",",,,X","15.98",",,,X","","","","","60",",X","70","2,X","","","","","","","14.3",",X","15.6","2,X","","","",""
"USW00013723","2012-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","14.95",",,,W","1014.6",",,,W","983.4",",,,W","18.18",",,,W","2.9",",W","290.9","X","151.7",",X","8",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","8",",X","5","","","","20120603",",,X","20120630","+,,X","20120630","+,,X","6","","20120622",",,X","20120629",",,X","11.7",",X,03,","0",",,X,30,+","0",",,X,30,+","20.8",",,X,22,","38.9",",X,29,","1610.9","X","2.2",",X","56.1",",,,X","","","62",",,,W","41",",,,W","86",",,,W","0",",,,X","23.32",",X","29.37",",,,X","17.26",",,,X","","","","","310",",X","30","1,X","","","","","","","13.0",",X","19.2","1,X","","","",""
"USW00013723","2012-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","20.28",",,,W","1015.1",",,,W","984.2",",,,W","22.36",",,,W","2.7",",W","571.0","X","280.1",",X","11",",X","7",",X","1",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","21",",X","4","","2","","20120711",",,X","20120731","+,,W","20120731","+,,W","14","","20120709",",,X","20120708",",,X","17.8",",X,11,","0",",,W,31,+","0",",,W,31,+","75.4",",,X,09,","37.8",",X,08,","0.0","X","0.0",",X","113.6",",,,X","","","70",",,,W","46",",,,W","91",",,,W","0",",,,W","27.37",",X","33.00",",,,X","21.74",",,,X","","","","","160",",X","160",",X","","","","","","","14.8",",X","23.2",",X","","","",""
"USW00013723","2012-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","19.05",",,,W","1015.7",",,,W","984.5",",,,W","20.81",",,,W","2.5",",X","769.2","X","198.2",",X","12",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","7",",X","6","","2","","20120826","+,,X","20120831","+,,X","20120831","+,,X","11","","20120806",",,X","20120801",",,X","16.1",",X,26,+","0",",,X,31,+","0",",,X,31,+","42.2",",,X,06,","33.9",",X,01,","0.0","X","0.0",",X","167.1",",,,X","","","74",",,,W","51",",,,W","94",",,,W","0",",,,X","24.73",",X","29.75",",,,X","19.71",",,,X","","","","","310",",X","310","1,X","","","","","","","10.7",",X","13.4","1,X","","","",""
"USW00013723","2012-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","15.48",",,,W","1017.5",",,,W","986.0",",,,W","17.54",",,,W","2.3",",X","864.5","X","95.3",",X","12",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","2",",X","9","","1","","20120925",",,X","20120930","+,,X","20120930","+,,X","8","","20120929",",,X","20120902","+,,X","8.3",",X,25,","0",",,X,30,+","0",",,X,30,+","27.9",",,X,29,","32.8",",X,02,+","10.6","X","10.6",",X","117.8",",,,X","","","74",",,,W","53",",,,W","93",",,,W","0",",,,X","21.16",",X","26.44",",,,X","15.87",",,,X","","","","","290",",X","300","1,X","","","","","","","14.8",",X","17.9","1,X","","","",""
"USW00013723","2012-10","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","9.01",",,,W","1015.1",",,,W","983.4",",,,W","11.76",",,,W","3.0",",X","879.6","X","15.1",",X","10",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","17",",X","0",",X","9","","2","","20121031",",,X","20121031","+,,X","20121031","+,,X","2","","20121018",",,X","20121002",",,X","1.7",",X,31,","0",",,X,31,+","0",",,X,31,+","21.1",",,X,18,","27.8",",X,02,","130.7","X","120.1",",X","62.1",",,,X","","","71",",,,W","50",",,,W","90",",,,W","0",",,,X","14.94",",X","20.34",",,,X","9.55",",,,X","","","","","280",",X","290",",X","","","","","","","15.6",",X","20.6",",X","","","",""
